sentence,label
it 's been raining all day,1
so you 'll have to put a picture up,0
my ceiling was wet today,0
i will be forgotten it by mistake,0
follow me on twitter i 'll try again,1
puzzled her ym renamed bush display enabled on dongle,0
is amazed right now tried to sleep wmy,0
tell that to my you pointer,0
no food because key guard the odd,0
trapped in a hotel in the rain,1
lovely day in stormy ireland city,0
i am in manila and there is no rain i,0
sucks rite now with the person now,0
ummm ok i have the ability to,1
postal sold out abt 45 minutes old stuff,0
hello guys how 's your saturday going,1
i want doctor to visit her autistic ranger,0
private is the best way to spend a sunday,1
drove to work today and i have to go to work,1
haha and the weather is a great place to live here,1
hubby is so good and he loves it,1
woot mister _ bb wave at the,0
its a good thing i have a feeling i 'll be able,1
hate it when i get to work,1
will try out the mobile web design in a,1
are you under a 125 year old to,0
oh noes i missed the show,1
come back to auckland please,0
you are so lucky to finally get it back,0
need a new laptop for the mac,1
twitters are you going to the concert,1
we need more chocolate ice cream,0
cadbury quest in le moines really want nadal now but,0
please and thank you to all of my,0
put the cat name to the roof in,0
on too quickly none of my friends should,0
going to bed sweet dreams,0
way too easy after i look redmond and turbo ruined anymore,0
now back to work on a,0
i have to go to work,1
we 'll have to go back to the,1
i will be sure to call it a day,1
i 've tried to dm but i cant reply,1
buy all of the along songs,0
they are the one for the next match,0
i'm going to miss my baby,1
awww good thing we go meet ca n't wait lost track of history,0
thanks to everyone who follows me and i,1
do n't know why you 're still,1
i will be forgotten it by mistake,0
well i'm not sure i could afford to go to the gym tomorrow,1
not sure if you 're going to be,1
i was n't expecting your phone to send it,1
oh my goodness my ipod is n't going back to repair on me,1
d i'm so glad i got my,1
i 've had fun with the fam 's in london for a while but had,1
i need exposure at the insurance section,0
yep it 's fantastic being in tears sometimes,0
is laughin with seagulls on his nose,0
oh yea a biz map which makes,0
this day is pretty good,0
i 've got a sunburn on,0
awww good thing we go meet ca n't wait lost track of history,0
just watched quotthe moon' of a comedy film,1
are they going to be playing a game at that show,1
tomorrow will be our last day,1
keep it up for but indy says quotyou are gonna,0
under giant info through a kiosk in the gym two days,0
thanks for the encouragement wish the real crew was made it tonight cos we changed sitting,0
noooooooooo i still havnt taken my english heels today,0
at least you have n't gotten any sleep,1
peanut butter and jelly with the best,1
btw i am not sure i have to work today,1
turns out my dead punishment is testing itself watching seven icecream express,0
get 100 followers a day using wwwtweeterfollowcom once you add everyone you,0
the faint bet is impressive,0
i have to go to work,1
i am good just remembering everything from yours,0
do n't know why im not even a happy girl that hurts but we were n't in a good way,1
mario kart is going to be cancelled,1
it was amazing at me but i,0
i wish their dad old mom amp baby,0
wo n't be able to make it to the show tonight,1
hoping it bubble again to stop hurting my face,0
ran over the house with a broken heart,1
i'm so tired and i ca n't sleep,1
so tired homeee cant get a hold of this wkend,0
i am so sorry i missed your tweet,1
hope it 's better with me,1
i will miss you so much,1
1 day left till im off to study for the exams,1
i'm eating lime muffins and jamba juice with yumm,0
friends miffed i'm salty me not all of them guys r headband and i'm just 19,0
i have a feeling the next one will,1
i have a new twitter friend on myspace,1
hey mister i showed the dvr,0
i have a feeling i 'll be able to make it,1
i'm so sorry for the loss,1
gonna require a macaroni for work,0
rather busy preparing with mackenzie,0
the faint bet is impressive,0
i have a feeling it 's gonna be a long day,1
lmao good luck when your the mark amp but in,0
excited 4 church 20 break now,0
i shared my first year without medication and forgot my cabinet charger i hate me,0
only a little more to go,1
lets spread how distant is my skin delivered,0
not sure if i 'll be able to,1
i hope to see you soon,1
i need to go to bed devistated,0
i'm sure you 'll get the perfect nap as well,0
is praying that she has enjoyed her birthday we,0
i know but yeah i love that big guy please do u also say quothiquot,0
i have to work on my day off work,1
sooo tired and i ca n't sleep,1
aww girlie that sucks that i,0
sorry i was n't able to make,1
u should probably tweet 2 me this am or deb i aint,0
there should be a better way,1
but i have n't seen it yet,1
its not going to be happening,1
is glad people knocked into the goood at 4am,0
if you 're going to the doctor then you can do something you can do,1
i'm a bad daughter when you get back to a real treat,1
the weather is nice and sunny today,1
what 's up seattle inside,0
i know i might ship your cards today,0
i have a headache and it hurts so bad,1
gamble is unfortunate thankfully at a discounted price in,0
but i'm still not feeling well at,1
i avoided watching the titanic episode 1 but it sucks,0
that must be the least brutal,0
check it out most junk it helps quot anyway,0
hope everyone is having a good,0
love 2 twitter 2gether but missing her along by his aussie friends,0
the sun is shining and i have a headache,1
i'm going to be a zombie today,1
i'm doing fine i'm on holiday right now,1
too bad i have to go to work,1
i volunteer wants a verbal back lets me win,0
what 's up seattle inside,0
i officially agree sorry im replying in spanish i thought i had,0
my poor baby is going to be sick today,1
we should get the trending topics,0
i think that 's pretty much what happened,0
i'm so glad i got to go to the gym,1
got a new laptop and a new phone,1
hmmm feel abit miserable this morning sucks ass monday,0
i feel like sleeping at a hotel too but my heels was hiding,0
next time you 're in the uk,1
yay we finally done the dance dance,1
unfortunately google wash is working,0
my phone 's broken and i ca n't find it anywhere,1
now what about tweeting all night,0
sucks rite now with the person now,0
goood to see that name includes doug,0
check it out most junk it helps quot anyway,0
ca n't wait to see it,1
evidently the rain setting the flu last night,0
did n't get to spend some waaaay,0
its not even funny i do n't think i have enough,1
oh well if you 're still on twitter,1
morning tweeters i think it 's gonna rain,1
i activated the right url,0
too bad the weather is not going good,1
you can stayed home now qt with,0
are you under a 125 year old to,0
unfortunately google wash is working,0
my hayfever hurts sick just waiting to see night in museum and then quothave knee claiming to get a,0
pictures games cross and win the hill,0
should n't even bother me the weather,1
really sad that make it all worthwhile i have n't watched quotthe wind already,0
all the cool stuff it just makes you,1
we 've got to do it before christmas so it 's good,0
feeling a little better then again i want,1
i have to wait till november,1
wooo i feel you down your throat,1
this is going to murder the way i think that,0
the new moon trailer is so amazing,1
uhhh i'm gonna die now,0
my dad is in the hospital for,1
let 's hope you have fun,0
you 're an awesome person and,0
u r cool 4 tellin me i,0
are you following me as well,0
i am going with her new iphone but no mms for a few,1
you talk to me today telling me the week you 'd picked up,0
wish they would play this series,1
ahhhh i have never seen that plane,0
i'm so sorry to hear about your dog,1
juss tryin to give these from the last slide on my way to work,0
where 'd you get the tickets,1
apparently the one time i am on,1
i am so tired and i ca n't sleep,1
pretty much all important thanks to and scott and eddie for ruining,0
sucks to have lost people 2 a,0
trying to fix scholarship words esp on my,0
song congratulate me i 've made my father named it onto youtube i was a down gemini,0
has caught 19 again last night that we werent,0
hey tom visit you for like to fast,0
preparing my last exam today then studying,1
about to start my last day of,1
i wish that i had a job,1
check out my dog flats on,0
leaving kitchen swings for safety munchkins,0
are the ones who make it to the first,1
it 's a warm mess out decision for the kids on,0
and it would be nice to,0
sushi but broke i'm afraid of,0
i have a feeling i 'll be going to the beach,1
it 's a beautiful day outside,1
ok so i think i 'll take a shower and then go,1
well i ca n't do anything with my camera,1
cadbury quest in le moines really want nadal now but,0
yes three guys would n't really want to do,0
i am in manila and there is no rain i,0
but i do n't care,0
sleep tight and i have to wake up at 5,1
you are so lucky to finally get it back,0
shiny and sunny outside and i do n't have,1
juss tryin to give these from the last slide on my way to work,0
this is the first thing i own doing to complain myself,1
yeah i know i am going to,1
i have to go to work,1
i am not a fan of the,1
present is a great thing to do,1
where do you stay all the day,0
i hope you have a variety of goodie,0
i just had the most horrible dream ever,1
i wish there would be of,0
song congratulate me i 've made my father named it onto youtube i was a down gemini,0
the iphone firmware giveaway is denied by manu and it does n't work,0
maybe i seek going to ride them down,0
and tom is on the list,0
with my fellow friends of course revolution hahaha what a beautiful,0
this is a really long day,1
a guy who is my hero,1
is stressing out mac phones i am bored not working at home with clare,0
heading back to money today sorta,0
okay i 'll try to make sure i have,1
how do you get it to be published from,1
tired of being sick and tired,1
but not really looking foward to it,1
remember to bring a new phone in a couple of days,1
i think it 's time to start the day,1
i'm sad that i ca n't go to,1
we ca n't think of demi,0
like i said i was a little bit smarter,1
useful picture is n't playing well with tweeterwall in it,0
wth i 've been doing this for the,1
had to wake up early again,1
but i do n't care,0
ughh dokie killed my southern bands,0
cant wait for summin next week too,0
and chase sandwiches restored to the max portrait,0
aww darn the channel wo n't come out till you post it,0
seriously i 'll be on junk tonight which one round the,0
probably wo n't see him again,1
got me sick drink milkshake that wo n't get better,0
i'm so tired of being unemployed,1
well sunday morning in indonesia or hot up coffee which sea so sgt,0
i 've had the same issue for a while,1
and so others are developed donuts away,0
there 's still an upset noises than admin mode though,0
idk what faith to join after don hugs haha,0
i think my twitter device 's messed up,0
i'm deffo running outside in the sun,0
do u think it 's a good thing,1
i'm going to do dishes,0
i'm sorry but i know that 's good,1
could have missed it the girlie was hot and he heard spending some time,0
i have a headache i hate it,1
but i do n't know what i 'll get,1
there is a movie that badly said for us month i expect a day to a bang,0
man i'm so rested and i do n't know what to do,0
wow i think i fucking killed off some vitamin c n,0
ignorance very exciting and i bet it made me feel,0
and i hate you right now,0
lol it 's the same as i thought it,1
i have to go back to school,1
i made a model yesterday took a hot,0
swimming sesh amp relax but they,0
2am so tired and im home monday have the angry,0
i just saw the most stunning movie ever,1
you are going on in there soon,1
enjoy the rest of your day,1
and chase sandwiches restored to the max portrait,0
now now watching monty python mj and chuck knight,0
a little late but i have a,1
sophia amp spencer are red starting to step with dark,0
oh well i 've finished cleaning the room,1
give me the link for my birthday,1
i feel like sleeping at a hotel too but my heels was hiding,0
i'm taking my cry to brisbane and st louis,0
old summer trek hardware balance,0
i wish i was on here now so i,1
i'm so glad i could n't go,1
hey you are now following me,1
as a kid i would n't be able to see it,1
has caught 19 again last night that we werent,0
i did manage to make my son for the,1
there evil people in chat,0
maybe it 's time for me to make some nickname they tips as however,0
all he is so tired,0
sophia amp spencer are red starting to step with dark,0
has hear the green gym drizzle on her new back,0
do n't spam when it gets out of hehe,0
you 're not even a part of what you need,1
i have to go back to school,1
i do n't want to leave school,1
another beautiful day in the city,1
his top ten have pins and needles quite,0
quot how much do i love the interviews though i,0
twitter is turning on tweetdeck notice confusion and bricked url systems allows to me,0
this is a status update to twitter from ice,1
now everything is fine missing u too,0
i did read chocolate twisted pepper instead of making myself go with borrowed,0
off to drive an elephant for a birthday todayyyy is a week away,0
yes just sayin' surely fd in,0
looking fwd to jess' exam tomorrow,0
hahhah i just want to say that i love you,1
on too quickly none of my friends should,0
had a good weekend at the beach,1
when i get to back in victoria,0
new harry potter related edition,0
excited 4 church 20 break now,0
you gonna have to go eat the,0
my fingers are freezing but i ca n't get enough of flying inn,0
time to get ready for work,1
an awesome person on my twitter page,1
i made a model yesterday took a hot,0
i have to go to work,1
i 've got a bad tummy ache and i'm not going to,1
aww i have no idea how to fix,1
i have to go to work,1
get 100 followers a day using wwwtweeteraddercom once you add everyone you are on the train or pay vip,1
yep it 's fantastic being in tears sometimes,0
one of my best friends is leaving it 's all,1
cant wait for summin next week too,0
2am so tired and im home monday have the angry,0
my bro just prepping a holiday for lady gaga on her,0
i 've been neglecting twitter for a month and a half since,1
cards get helped lizzie alone,0
got into work yesterday hung out with my mom amp uncle tv got a lovely jacket a month ago and kept me,0
got me out of ca n't believe it is over need out for a few electricity shows,0
let 's hope you have fun,0
grrr i feel so sick and talk to my beau in yesterday ahhhhh lol when i have to wait a day for the look,0
have a good day hun,0
awww i need a holiday so bad,1
okay so my mom said i have to wait,1
ahh just finished eating so much,1
i needed that but i am working on that,0
i'm going to miss you too,1
idk if i should have a job,1
you 're welcome i 'll be back soon,1
wishing that they supported him famous,0
the sat and sky editing journey across the us is,0
cleaning my room and watching the hills,1
i sleep like a pig and,0
i ate my family for dinner,0
will be back in the office for a while,1
got sick all set up for a move i had to walk into the shops,0
mah grandma is now pouting,0
removed to my new twitter account,1
up my finds out everyone else is just giving a grief,0
disturbia just said goodbye to me,1
argh cavs cba with female warming,0
happy mothers day to all the mommys out there,1
everyone seems to like your avatar,0
but i do n't know what to do,1
i am in pain and i'm not,1
lmao it sounds odd but i deleted it,0
an hour each morning do n't know until,0
watching the new season fast,0
ahhhh i just realized i have a cold,1
3 hours left till my birthday is,1
that sounds pretty nice i think i'm,1
gonna have to go back to uni tomorrow,1
windows costs rollers i have 30 miles out,0
i see i thought i was just,0
is in love with her,0
do n't let you die i'm,0
tonights a beautiful day and im in,1
were you able to tweet your twitter name,1
otherwise i was n't allowed to do it for a while,1
i am very very sorry to hear that,1
i am wearing color of mud recipes hahaha,0
is amazed right now tried to sleep wmy,0
has a feeling i 'll be in the,1
me likey am not enjoying himym sometimes,0
yes i agree but you got me in,1
i think i 've got to get some sleep,1
24 year olds running my mommas out of,0
the last day of the year,1
getting ready to go to hair candles maybe a wash coat,0
i love the new layout it looks like the old,1
i 'd go to see the one,1
i was n't invited to it,1
i think i 'll be watching you,1
pictures games cross and win the hill,0
dreams are the best i 've ever had,1
i have to go to work,1
i wanna see that it 's a,1
has hear the green gym drizzle on her new back,0
we just slept past 1030pm so i,0
join just begun to see justins getting divorced,0
i'm sad i ca n't be sold out right now,0
my makeup via deleted something,0
i hope the sun does n't i know of,0
thanks here you are you,0
alberta van ti a fantastic way,0
i hope you 're able to come,1
katie and rpattz are soo delicious useless,0
only a couple more weeks of school,1
working on a project for my new,1
i just had a great day,1
let 's hope the weather stays nice,1
lemon soda by grey milk ice cream fail,0
i do n't know what happened,1
i wish i had a phone,1
so wearing boots for walkies ugh,0
i'm so sorry i missed your show,1
wish you guys would meet up,0
helping england then he loves that,0
it 's got cancelled cause its okay,0
is glad people knocked into the goood at 4am,0
are you 11 amp getting a view of solitaire,0
i think i have a problem that i,1
feels like tj 's here,0
groovy issued set on mac essential website,0
off to the airport with my girls for the day,1
hope i wo n't miss my chance,0
do n't worry you 'll have to,1
falling in love with you,0
i am at my desk today and i do n't,1
dm me and tell me about the,1
i activated the right url,0
just watched bad believed in her life its fixed that way,0
i know i did n't realize,1
i love bampn but we do it hella soon,0
only if you can get a free,1
tweeting lock em' au de cng,0
oh no i hate it when i am,1
i am going to miss my baby,1
totally not looking forward to this week without my baby,1
maybe we can do something about it,1
yeah not until i shrink those spilled man shared,0
i have a feeling i 'll be able to make a,1
still trying to figure out how,0
haha but she did n't get to say it,1
i wish her quotbest n her g ahh pete,0
i just realized how long it takes,1
not a good day for me,1
remember the last one in my life,1
megan is dead and wont leave,0
i'm so glad i got to see you,1
i feel like sleeping at a hotel too but my heels was hiding,0
cant wait to get it done,1
wish you guys would meet up,0
that they 'd as in the making,0
i'm going to do dishes,0
i have a feeling i 'll be able to make a,1
i just want to get back at the airport but its,1
but hopefully this one shall help with nj,0
just finished watching the season finale of,1
you are so lucky to be able,1
browsing the latest version for the new album and i will,1
leaving kitchen swings for safety munchkins,0
that cruise management is addictive moments,0
it has the cheapest mic on,0
yeahhhhh but yeah someones amazing and worries,0
i wish i could watch the mtv awards,0
sick in my house and sadly the gossips i,0
i want doctor to visit her autistic ranger,0
feeling strangely cba with people then i horny bookmarks and ajax,0
i have a feeling that this is a bad thing,1
except for the fact that i ca n't get a hold,1
apple vs file is better but my iphone 's does n't,0
anyways i am in love with my mom,1
what is it with the world,1
my ceiling was wet today,0
shoot with allison on wifi,0
i wish i felt better everyday,0
but the rest of the world was on the radio,1
up my finds out everyone else is just giving a grief,0
your tweet about the article is the best,1
yes three guys would n't really want to do,0
now it 's time to get ready for school,1
any advice on getting enough spanish,0
im not going to be able to see you guys tonight,1
ahh i'm very proud of myself right now,1
found a new favorite song of the,1
had such a nice weekend,0
tomorrow has been a good one for soph has,0
ouch jk well i'm not ate fixes of,0
i ca n't say my friend 's name will miss everyone,1
ugh i wish it would come to me,1
happy mothers day to all you wonderful mothers out there,1
i shared my first year without medication and forgot my cabinet charger i hate me,0
please and thank you to all of my,0
sorry you have a feeling this afternoon,1
i am so tired i ca n't sleep,1
still have to go to work,1
just finished my first day off and,1
no such thing wrong amp wants to do,0
i wish i could see your new one today,1
he 's not even a fan of his own,1
i'm so tired i ca n't sleep,1
just got done watching the first episode of new moon,1
a little bit of a headache,1
it was a good season,0
thx for follow me happy my dear friend,0
sushi but broke i'm afraid of,0
all the the vampire sets and cake including me because i only want them once,0
i may start trying to follow clare,0
i thought you wanted to see something,1
sounds posh im just looking,0
in bed curled up and watching tv,1
i have n't had a chance to sleep in,1
suddenly the last day i have to go to work,1
i have to go to the dentist,1
4get to say i love it,1
i 've eaten the biggest top of,0
cuz everyone needs to talk to me,1
not looking forward to the dentist,0
i think it was a little late but i,1
havent eaten a single breakfast in ages,1
hurt my shoulder freaking hurts this morning when i,0
got a new phone and it 's not,1
the one thing i hate about the fact that i want,1
its a little bit slow than i thought,1
spending the night with the fam,1
i think i may be able to use them all,1
yes just sayin' surely fd in,0
active migraine on the thousands of,0
that 's the only one you should pay attention,0
but still tht song want come is the tiger x covers tear,0
donna very cool night wo what huge,0
i'm cool a treat missed a dose of lemon,0
people are having four amp 5 weeks for welcome to anybody but hey,0
all the time why are n't you,0
looks like you are having a great time,1
and i'm checking you poor itt,0
an hour each morning do n't know until,0
trying to fix scholarship words esp on my,0
for the love of jesus amp the boys,1
working on sickness but the rain stopped hungry,0
just woke up really sad there 's,0
save me quotoh whaaat i will see soon,0
we 'll 2nd the kids and then we,0
sitting at the airport listening to music,1
a guy who is my hero,1
the lady in the hair and,0
since i was n't there i was,1
i wish their dad old mom amp baby,0
i'm so happy it 's over,1
wait i think i 'll be back,1
this week has been a busy day,1
the lady in the hair and,0
today i shall catch a hula family sweep,0
dnt knw why i aint followin ppl,1
had fun talking to my mum and brother today,1
this is pretty much an mlb,0
brody has a twitter page i would n't,1
i'm so glad i got to see you,1
even those i post about 31 times a week thanks,0
she 's probably crazyness in the,0
i'm in the middle of nowhere in san diego,1
im not sure if i can go to the show tonight,1
an hour each morning do n't know until,0
i wish her quotbest n her g ahh pete,0
gio just got home from school,0
i'm taking my cry to brisbane and st louis,0
not sure if i 'll be able to go to the,1
i actually own an webcast i am building cakes from this restaurant,0
i like the idea about paper,0
it 's sad because u can only chat to me,0
i work til 4 pm,0
what does stand to be,0
i know our lack of logos have had power problems,0
not so much but it 's 7am today i,0
very cool nice loves ooooh sonny,0
had a funn weekend hope this helps,0
that sounds tasty better than algebra,0
maybe i go to sleep i guess tomorrow,0
i think it was just an accident,1
his top ten have pins and needles quite,0
i do n't know what you think,1
i like the first one with the blue sky,1
put the cat name to the roof in,0
ouch jk well i'm not ate fixes of,0
i'm gonna go to the gym tomorrow morning,1
it actually did n't say,0
my first update is only a bit overwhelming this,1
sure man said he could care about kids all love doggy,0
so far no wo n't get to your drought,0
sadly i have n't eaten anything yet i 'll be home for some food,1
i think i'm gonna have it,1
phew looking forward to going home from school tomorrow,0
and just read ha myself,0
i have n't seen it yet but i have to,1
i 've got a sunburn on,0
i have a feeling i 'll have to wait until next week,1
she 's watching nascar right now,0
i 've had the best day in the world,1
love thy acoustic song unfortunately this day is,0
i needed that but i am working on that,0
hmm it 's official i'm so ready to watch it,1
tonight is so nice to see you on the show,1
napped all i wanted was to find it out,0
got a new ipod i am so excited,1
i know but it 's just really,1
im in the hospital for the last,1
please tell them to come back home,1
from my house to the office,1
mind it 's a bit chilly outside today,1
i am a little upset that i'm,1
did you see the new moon trailer,1
au reaction from africa please,0
lmao no i didnt but she was just scared during the search,0
this is crashing on my mind,0
do i want to curl up,0
i dont sleep and i have been drowsy on my way to going to rain but it 's raining,0
it 's a pretty emotional moment i just love weeping nails,0
walking in front of my tv to play extremely out of,0
you 're bra on masterchef,0
got a new job i think i need my own car and my car is,1
just saw the funniest dog in the world,1
napped all i wanted was to find it out,0
i have a headache and i have to work,1
i think i might have a little bit of cold,1
oh no russell had me at some,0
the sun is shinning and i'm stuck inside,1
up my finds out everyone else is just giving a grief,0
you 're the only one i have,1
still gotta work it out,0
yup i was just thinking that i have,1
haha seriously its bothering me that i have to wear a,0
karaoke in the am and i am going,1
i was at a party tonight too,1
i thought this was a crazy day but,1
is going to the beach with the family and the boys,1
ca n't wait for the show,1
trying 2 qualify now and u,0
i'm not feeling too well right now,1
off to sit sessions for the last hours to do nothing feels so sick here,0
in fact i'm in the uk,1
what 's the point of this,1
too bad i do n't have any,1
i was really hoping for a better day,1
is loving his new avatar pic,1
the first song of the season got released and,1
you 're welcome to the world,1
it 's a beautiful day outside,1
just carried ecommerce mini bands,0
you should come to peru with me and if,1
gamble is unfortunate thankfully at a discounted price in,0
under giant info through a kiosk in the gym two days,0
lot of people are following me,1
lol but my hair smells like that,1
ca n't wait to go home,0
aww i just got my twitter acount on youtube,1
i am good just remembering everything from yours,0
did n't get any sleep last night but i did n't,1
love the new video and the album,1
headed to the library tomorrow hopefully there will be much,1
fortunately your body is going away,1
whoever writes this deserves to breathe so much,0
it 's been a long day,1
and tom is on the list,0
boyfriend 's in the hospital and i'm,1
i am so sad to see that come,1
you are so lucky to finally get it back,0
rob added permission to rain,0
i'm a big nerd but you hold me into video burner,0
finally caught up on some comics,1
kind of emotional but very smart,0
your an ass kid ar has,0
rain is the worst i 've had in years,1
smile it was an truth to the poa was,0
seems to be a bit more productive,1
is stressing out mac phones i am bored not working at home with clare,0
i hope the sun does n't i know of,0
well it was fun weather 14 inch cars means we trained lite that we got underneath,0
i had a fun weekend with my,1
i was going to do something that did not happen in my life when,1
bb its tres essential it actually someone fills him,0
aint it the cause i missed it,0
yes just sayin' surely fd in,0
send me a link to your email,1
i have a feeling i 'll be going to,1
i wish i had someone in my room,0
how do i turn 19 hours back,0
i hate to forget it,0
groovy issued set on mac essential website,0
looking forward to seeing you guys tonight,1
was fixed yesterday adding a blog on a website config now after unavailable quotshe is year upload it' cant wait,0
i have a feeling that i'm going to be a,1
hi i am a fan of your new song and it,1
wondering why i'm not following my phone but it 's not,1
i do n't understand why you 're so,1
today is the day every1 jonas,0
we 're going to have a great,1
will work still kick and have a day off,0
i'm so sorry to all you who suffered,1
what is it and y,0
sick in my house and sadly the gossips i,0
had such a nice weekend,0
didnt know you were a student but you,1
seen the cutest guy ever and now i have to go to,1
do n't wanna be alone at the party,1
i'm going to miss my friends,1
just watched bad believed in her life its fixed that way,0
a lovely day today in italy very,0
i made a model yesterday took a hot,0
is not feeling good to the person who has been sick all summer today,1
i'm so sad i missed it,1
i work til 4 pm,0
mind i do n't have a job,1
he 's a good friend and i love him,1
shane has left now so sad quotthat this means i will be taking,0
all the way to the beach,1
off to the supermarket for a checkup,1
yeah i have n't seen that episode of the season yet,1
she 's still eating this girl,0
wonders if i can get a new one,1
good morning good to be back in a good mood finally,0
my mom is going to take me to dinner,1
all the the vampire sets and cake including me because i only want them once,0
it 's a bad idea,0
and make those coffee says burning him losing,0
no david archuleta said songs,0
does not mean it happened toquot and almost simultaneously but singers,0
i'm so glad i got to see you guys,1
gotta go to work now nowt this is,0
happy mother 's day to all the mothers out there,1
i 've just realised that i have a headache,1
really really really really really really really really wants to go to the beach,1
wants 2 go to bed but cant,1
ouch havent eaten or wanted to bite lol,0
who do n't use it for me,1
brit got rid of the baby 's in a,1
it actually did n't say,0
lemon soda by grey milk ice cream fail,0
yeahhhhh but yeah someones amazing and worries,0
i just had to get my hair done,1
sulking at the lack of sleep,1
mmmm dudes are so much nicer,0
i have a headache and it hurts,1
shark has been delayed and it 's really irritating,1
sounds like it 's only a short one,1
not a whole scene that doesnt lie,0
at my dad 's wedding friday,0
i have been eating too much and work,0
good thing it fat and swollen and,0
did you see that i am in,1
just got back from a long day,1
i feel like my mother ftl though they just,0
i think i 've had the best weekend ever,1
i know that too but ahh it sucks,0
i like the idea about paper,0
it 's very difficult nothing short,0
grrr i feel so sick and talk to my beau in yesterday ahhhhh lol when i have to wait a day for the look,0
hope you enjoy the rest of your weekend,1
du la la la la la la la la la,1
to bed have fun tomorrow,0
i have a feeling i 'll be going,1
and he 's gone through fast tomorrow and,0
so wearing boots for walkies ugh,0
i'm a little nervous about it though,1
thanks for dad 's i'm in the it 's a good thing,0
what do i have to say,1
got me out of ca n't believe it is over need out for a few electricity shows,0
i am doing nursing and going to bed now,0
passionate about the loss of the song,1
ness demi lovato are julian bowie haha slang,0
is sad to send her on the island,0
then first check cpl of contacts,0
yes i was thinking about it though,1
going to bed sweet dreams,0
just like a hundred points each,0
you need to make fun of a friend who,1
yep it 's fantastic being in tears sometimes,0
ca n't wait till the day,1
the lady in the hair and,0
when you get back to the states that means,1
now i ca n't even get out,0
i'm so glad i got to see you guys tonight,1
shelves are the best i have ever been,1
first full day of work is a great day,1
and i have to go back tomorrow,1
this is going to murder the way i think that,0
not so much but it 's 7am today i,0
wants to go back home have a clue at come btm for the summer,0
i'm at work also mms scoring up array,0
we 're going to the beach,1
gt is the best way to spend your time,1
now i have to go to bed early,1
puzzled her ym renamed bush display enabled on dongle,0
going to the doctor 's appointment tomorrow for the first time,1
eating my dinner and listening to the new,1
my dog chewed it on his,0
yeah it 's a bit of a,1
i have a headache and i have to,1
that your guitar was definitely cute,0
this is the first time i 've been to a wedding in a while,1
i think i am gonna throw up,1
i miss choosing my voice constantly,0
my sister is taking to get married,1
was very stuck in the office with no skateboarding,0
ryan is such a beautiful cook,0
gonna require a macaroni for work,0
im sure she 'll get the hang,1
good night everybody regardless my logic has n't shown on me and tweetin,0
i was just trying to fit my router through,0
oh i love how it happens,0
they 're good and was so,0
seriously slept past 630am yesterday and now i ca,0
no more fun and then i have the feeling,1
this is the first time i 've been to a wedding in a while,1
had to fight for a long time id make that way,0
trying to sleep but i am so not tired yet,1
i have to go back to school tomorrow,1
denver is the best place to live,1
god drop by 1 89 twittercom,0
multiply isnt having a problem very chatty i'm pretty,0
sitting at work waiting for someone to pick,1
i may start trying to follow clare,0
i am going to bed now,1
arghhhh my stomach is pounding so bad,1
problem is thanks to you,0
been up since 5am and i have n't eaten anything yet i,1
is confused and heavy this ca,0
oh no russell had me at some,0
i 've never seen the same thing again,1
anyone knows where i could get some sunshine,1
is going to get ready dnd,0
cheese in the oven is not a very good thing,1
oh boy i have to work,1
i nd u guys r wicked,0
you look really sleepless there,0
i'm so mad you are on the radio show with me to be in vegas right now and that 's why,1
she gave me a bad tylenol but i'm,0
looks sooooo much more addictive,0
im enjoying most of my life hoping smiley music this is eatin,0
shuttle comes to the nearest audience of your business mysteriously or restaurant in,0
i want to go to the cinema,1
trying to fix scholarship words esp on my,0
i think i have a fever,1
i'm so sorry i missed you,1
am not skinny yet know when,0
yay migraine gets better i ca n't sleep,0
hey i am a huge fan of you in your area,1
i have to go to work,1
off to the land of the mountain and eat,1
katie and rpattz are soo delicious useless,0
u should be proud of your new job,1
i am not on your phone,1
and i have to wait for the new album to come out,1
i love the way i feel like,1
orange and salt amp vinegar,0
dell media code owners announced by me n tried to find new apt for space closed on crisis and,0
hmmm i think it 's a good idea to,1
yay finally ordered the java player,0
most of this one and i got to be stuck at work this morning and,1
i think i have a problem that you 're,1
now i have to go back to work,1
only 3 more days in boston then,1
good cuz we get to meet eachother in philadelphia,0
is laughin with seagulls on his nose,0
if anyone wants to buy me some food please please please please,1
wo n't drink phone till tomorrow which means when the battery comes out,0
morning i just wanted to say that you 're the best,0
meanwhile i do n't have a,0
i want doctor to visit her autistic ranger,0
coding for the day is going to be so hard,1
the 16gb looks prettier with 60 blocks aways sunny day ruined,0
this is one of those days that the rest,1
this day is pretty good,0
todays development and in a few hours i am scared of hayfever,0
i'm going to have to wait,1
i hope you 're doomed to chit it,0
this is pretty much an mlb,0
i had fun yesterday it ended,1
got a new ipod i am so excited,1
i do n't wanna be at work,1
they all look freaking gorgeous in somethin that we,0
andrew n chandler go both polar,0
get 100 followers a day using wwwtweeteraddercom once you add everyone you are on the train or pay vip,1
i have a headache and it hurts,1
i'm gonna hate on him,0
thx for follow me happy my dear friend,0
i know that too but ahh it sucks,0
it feels like a great day and i have,1
i think i have to go to work,1
i wish people might take care of,0
quotwe 'll have to curl a dayquot,0
why not have a good day today,1
also backed up jacket instead and iron roles but some close today tho,0
i hope it gets better soon,1
she 's watching nascar right now,0
i ate my family for dinner,0
